AccountAgeDays,TotalOrders,OrdersLast24h,OrdersLast7d,CancelledOrders,CancelRate,CurrentOrderValue,AvgOrderValue,IsCod,CodOrderCount,PhoneUsedCount,AddressUsedCount,ItemCount,TotalQuantity,StatusChangeCount,CancelledOrdersLast24h,CancelRateLast24h,CancelledOrdersLast7d,CancelRateLast7d,IsVip,CompletedOrderCount,CompletionRate,IsRisk
33,28,0,10,1,0.036,370000,290000,1,28,1,1,4,6,0,0,0.0,0,0.0,1,27,0.964,False
26,7,3,7,2,0.286,1000000,560000,1,3,1,1,5,5,0,1,0.333,2,0.286,0,5,0.714,True
3,4,1,1,0,0.0,1220000,720000,1,1,1,1,6,8,2,0,0.0,0,0.0,1,4,1.0,True
412,9,1,5,0,0.0,630000,520000,0,1,1,1,1,3,0,0,0.0,0,0.0,0,9,1.0,False
62,8,1,4,2,0.25,630000,540000,1,8,1,1,4,10,3,1,1.0,1,0.25,0,6,0.75,True
28,26,1,11,3,0.115,880000,390000,1,20,1,1,3,3,1,0,0.0,3,0.273,1,23,0.885,False
71,13,1,3,0,0.0,120000,440000,0,3,1,1,4,5,1,0,0.0,0,0.0,0,13,1.0,False
114,40,1,1,2,0.05,840000,300000,1,38,1,1,2,4,1,0,0.0,0,0.0,1,38,0.95,False
41,8,1,7,4,0.5,990000,410000,1,5,1,1,3,9,2,0,0.0,2,0.286,1,4,0.5,True
4,5,1,1,1,0.2,1310000,680000,1,2,1,1,6,6,0,1,1.0,1,1.0,1,4,0.8,True
5,3,1,3,0,0.0,3930000,830000,1,3,1,1,9,11,1,0,0.0,0,0.0,0,3,1.0,True
85,20,1,5,5,0.25,310000,590000,0,4,1,1,7,9,4,0,0.0,3,0.6,1,15,0.75,True
8,8,0,7,0,0.0,940000,270000,1,5,1,1,6,7,2,0,0.0,0,0.0,1,8,1.0,False
5,3,2,2,0,0.0,1410000,510000,1,3,1,1,5,11,0,0,0.0,0,0.0,1,3,1.0,True
419,26,0,0,1,0.038,360000,240000,0,0,1,1,2,3,1,0,0.0,0,0.0,1,25,0.962,False
7,4,2,4,0,0.0,2300000,750000,1,4,1,1,19,32,1,0,0.0,0,0.0,0,4,1.0,True
91,19,0,1,2,0.105,190000,580000,0,5,1,1,4,4,0,0,0.0,0,0.0,1,17,0.895,False
1,5,5,5,2,0.4,1040000,510000,1,4,1,1,4,7,1,0,0.0,2,0.4,1,3,0.6,True
1,2,1,2,1,0.5,3220000,1580000,1,2,1,1,11,26,0,1,1.0,1,0.5,1,1,0.5,True
105,18,0,5,3,0.167,490000,260000,1,8,1,1,2,6,5,0,0.0,3,0.6,1,15,0.833,True
12,5,0,4,2,0.4,870000,580000,0,1,1,1,3,8,3,0,0.0,1,0.25,1,3,0.6,True
377,37,0,2,3,0.081,160000,360000,0,2,1,1,3,3,0,0,0.0,0,0.0,0,34,0.919,False
31,23,0,11,6,0.261,440000,350000,1,20,1,1,6,7,2,0,0.0,1,0.091,1,17,0.739,False
16,14,1,11,1,0.071,630000,470000,1,14,1,1,5,10,1,0,0.0,1,0.091,1,13,0.929,False
12,10,1,10,1,0.1,940000,490000,1,9,1,1,3,3,2,0,0.0,1,0.1,1,9,0.9,False
41,19,1,6,4,0.211,1390000,550000,1,13,1,1,3,9,0,0,0.0,2,0.333,1,15,0.789,False
211,7,0,0,0,0.0,220000,510000,0,2,1,1,5,6,1,0,0.0,0,0.0,0,7,1.0,False
45,30,0,7,3,0.1,1220000,450000,1,30,1,1,5,8,2,0,0.0,2,0.286,1,27,0.9,False
39,19,1,8,3,0.158,420000,390000,1,14,1,1,2,3,0,0,0.0,2,0.25,1,16,0.842,False
24,5,1,2,0,0.0,1240000,300000,1,2,1,1,7,15,2,0,0.0,0,0.0,1,5,1.0,True
21,10,1,9,1,0.1,1400000,290000,1,7,1,1,4,7,2,0,0.0,0,0.0,1,9,0.9,False
80,37,0,1,1,0.027,430000,190000,1,10,1,1,5,5,0,0,0.0,0,0.0,1,36,0.973,False
73,6,1,4,1,0.167,830000,280000,1,5,1,2,4,6,0,1,1.0,1,0.25,0,5,0.833,True
37,5,1,3,1,0.2,650000,540000,1,0,1,5,6,8,0,0,0.0,1,0.333,0,4,0.8,True
1,2,1,2,0,0.0,3010000,1810000,1,1,1,1,10,16,1,0,0.0,0,0.0,0,2,1.0,True
40,10,1,5,4,0.4,730000,370000,1,9,1,1,5,7,1,0,0.0,2,0.4,1,6,0.6,True
295,35,0,1,0,0.0,840000,630000,1,32,1,1,4,5,1,0,0.0,0,0.0,0,35,1.0,False
29,8,0,7,0,0.0,890000,340000,1,7,1,1,6,6,0,0,0.0,0,0.0,1,8,1.0,False
7,1,1,1,1,1.0,1810000,970000,1,0,1,1,16,40,1,1,1.0,1,1.0,1,0,0.0,True
28,8,0,4,0,0.0,480000,310000,1,5,1,1,5,5,1,0,0.0,0,0.0,1,8,1.0,False
233,9,0,0,0,0.0,170000,440000,1,6,1,1,2,8,1,0,0.0,0,0.0,1,9,1.0,False
22,24,0,12,6,0.25,760000,530000,1,16,1,1,4,5,2,0,0.0,3,0.25,1,18,0.75,False
20,26,1,11,5,0.192,1180000,530000,1,19,1,1,4,4,2,0,0.0,1,0.091,1,21,0.808,False
57,4,0,2,1,0.25,1020000,460000,1,3,4,1,5,6,2,0,0.0,0,0.0,0,3,0.75,True
40,6,1,4,0,0.0,510000,360000,1,3,1,5,5,11,1,0,0.0,0,0.0,0,6,1.0,True
303,24,0,3,0,0.0,420000,470000,1,16,1,1,1,1,0,0,0.0,0,0.0,0,24,1.0,False
429,20,0,1,1,0.05,480000,500000,0,5,1,1,3,3,2,0,0.0,0,0.0,1,19,0.95,False
49,6,0,2,1,0.167,1160000,370000,1,4,1,4,1,11,1,0,0.0,0,0.0,0,5,0.833,True
174,17,0,4,1,0.059,620000,540000,1,7,1,1,4,4,6,0,0.0,0,0.0,0,16,0.941,True
73,3,1,2,0,0.0,2450000,490000,0,0,1,1,6,16,1,0,0.0,0,0.0,0,3,1.0,True
25,9,5,7,3,0.333,390000,430000,1,3,1,1,7,8,2,1,0.2,3,0.429,1,6,0.667,True
407,19,0,2,0,0.0,880000,470000,0,0,1,1,4,9,0,0,0.0,0,0.0,1,19,1.0,False
82,8,0,3,0,0.0,1610000,290000,1,8,1,1,4,11,1,0,0.0,0,0.0,0,8,1.0,True
33,22,0,4,1,0.045,1250000,500000,1,14,1,1,3,6,2,0,0.0,1,0.25,0,21,0.955,False
117,3,0,1,0,0.0,350000,160000,0,1,1,1,3,3,1,0,0.0,0,0.0,1,3,1.0,False
12,27,1,9,4,0.148,880000,290000,1,26,1,1,2,4,0,0,0.0,1,0.111,1,23,0.852,False
142,7,1,6,1,0.143,520000,310000,1,0,1,1,4,8,4,0,0.0,1,0.167,0,6,0.857,True
36,13,0,9,2,0.154,290000,290000,1,11,1,1,2,2,2,0,0.0,2,0.222,1,11,0.846,False
32,3,0,3,1,0.333,460000,370000,1,3,1,1,2,3,2,0,0.0,1,0.333,0,2,0.667,True
31,29,1,5,7,0.241,340000,360000,1,25,1,1,4,4,0,0,0.0,1,0.2,1,22,0.759,False
8,24,0,10,5,0.208,1390000,550000,1,19,1,1,6,7,2,0,0.0,0,0.0,1,19,0.792,False
5,2,2,2,0,0.0,4960000,1540000,1,2,1,1,10,15,0,0,0.0,0,0.0,0,2,1.0,True
4,12,3,3,2,0.167,1080000,280000,1,6,1,1,4,6,0,1,0.333,2,0.667,0,10,0.833,True
40,21,1,11,3,0.143,1290000,500000,1,20,1,1,4,5,2,0,0.0,1,0.091,0,18,0.857,False
448,16,0,2,0,0.0,140000,190000,0,1,1,1,1,1,2,0,0.0,0,0.0,0,16,1.0,False
467,31,0,1,0,0.0,220000,600000,1,29,1,1,3,6,1,0,0.0,0,0.0,0,31,1.0,False
10,14,0,12,1,0.071,480000,440000,1,14,1,1,3,3,2,0,0.0,0,0.0,1,13,0.929,False
10,7,1,5,3,0.429,570000,560000,0,1,1,1,3,7,3,0,0.0,1,0.2,1,4,0.571,True
274,37,0,4,1,0.027,670000,340000,0,7,1,1,4,5,1,0,0.0,1,0.25,0,36,0.973,False
76,8,1,6,4,0.5,1160000,450000,1,2,1,1,2,4,1,1,1.0,1,0.167,1,4,0.5,True
20,7,0,7,3,0.429,620000,490000,0,1,1,1,4,4,2,0,0.0,3,0.429,0,4,0.571,True
15,2,1,2,1,0.5,670000,550000,0,0,1,2,3,6,2,0,0.0,0,0.0,1,1,0.5,True
6,13,0,6,8,0.615,880000,460000,1,13,1,1,6,11,2,0,0.0,3,0.5,1,5,0.385,True
17,8,1,3,3,0.375,670000,460000,1,8,1,1,3,3,2,0,0.0,1,0.333,0,5,0.625,True
36,32,0,1,3,0.094,700000,200000,1,17,1,1,4,7,2,0,0.0,0,0.0,0,29,0.906,False
376,39,1,1,0,0.0,820000,490000,1,36,1,1,3,6,2,0,0.0,0,0.0,0,39,1.0,False
50,2,1,1,0,0.0,1490000,390000,1,1,1,5,6,11,2,0,0.0,0,0.0,0,2,1.0,True
70,16,0,5,8,0.5,1380000,420000,1,13,1,1,2,13,3,0,0.0,3,0.6,0,8,0.5,True
32,15,0,12,2,0.133,600000,270000,1,15,1,1,4,12,0,0,0.0,0,0.0,1,13,0.867,False
95,33,0,3,0,0.0,630000,610000,1,7,1,1,2,2,2,0,0.0,0,0.0,1,33,1.0,False
14,25,0,9,13,0.52,1100000,380000,1,15,1,1,3,13,2,0,0.0,5,0.556,1,12,0.48,True
17,9,0,8,1,0.111,1060000,510000,1,8,1,1,3,3,2,0,0.0,1,0.125,1,8,0.889,False
5,2,2,2,0,0.0,3410000,1390000,1,1,1,1,10,36,0,0,0.0,0,0.0,1,2,1.0,True
360,34,0,2,1,0.029,710000,380000,0,5,1,1,1,3,2,0,0.0,0,0.0,0,33,0.971,False
28,2,1,2,0,0.0,840000,490000,1,0,1,6,1,12,0,0,0.0,0,0.0,0,2,1.0,True
29,6,1,5,1,0.167,330000,250000,1,0,1,6,1,7,1,0,0.0,0,0.0,0,5,0.833,True
26,11,1,9,1,0.091,1310000,290000,1,11,1,1,2,3,0,0,0.0,1,0.111,0,10,0.909,False
99,11,0,5,0,0.0,2140000,440000,1,4,1,1,4,8,1,0,0.0,0,0.0,0,11,1.0,True
295,10,1,2,0,0.0,170000,490000,0,1,1,1,1,5,2,0,0.0,0,0.0,1,10,1.0,False
1,5,5,5,0,0.0,1160000,420000,1,3,1,1,4,5,1,0,0.0,0,0.0,1,5,1.0,True
39,9,1,9,0,0.0,870000,390000,1,7,1,1,3,7,2,0,0.0,0,0.0,1,9,1.0,False
9,7,3,7,2,0.286,610000,300000,0,2,1,1,2,3,0,0,0.0,0,0.0,1,5,0.714,True
62,4,0,3,1,0.25,370000,530000,0,0,1,1,2,3,3,0,0.0,1,0.333,0,3,0.75,True
16,4,1,3,2,0.5,790000,280000,1,2,1,1,3,7,1,1,1.0,1,0.333,1,2,0.5,True
6,2,1,2,1,0.5,930000,470000,1,1,1,1,4,14,0,0,0.0,1,0.5,1,1,0.5,True
161,18,2,7,10,0.556,1470000,690000,1,14,1,1,6,11,6,2,1.0,5,0.714,0,8,0.444,True
44,8,0,5,0,0.0,340000,510000,1,6,1,1,2,4,0,0,0.0,0,0.0,0,8,1.0,False
230,3,0,3,0,0.0,470000,150000,1,2,1,1,2,2,0,0,0.0,0,0.0,1,3,1.0,False
38,21,0,5,2,0.095,850000,360000,1,15,1,1,6,8,0,0,0.0,0,0.0,1,19,0.905,False
10,8,0,2,1,0.125,1210000,560000,1,4,3,1,1,2,0,0,0.0,1,0.5,0,7,0.875,True
187,31,0,0,0,0.0,120000,200000,0,9,1,1,1,4,2,0,0.0,0,0.0,0,31,1.0,False
97,15,0,2,0,0.0,640000,440000,1,14,1,1,5,7,2,0,0.0,0,0.0,1,15,1.0,False
7,1,1,1,0,0.0,3270000,810000,1,1,1,1,8,23,0,0,0.0,0,0.0,0,1,1.0,True
296,22,0,0,2,0.091,760000,650000,1,10,1,1,5,6,1,0,0.0,0,0.0,1,20,0.909,False
97,10,0,2,2,0.2,1040000,440000,1,1,1,1,2,6,6,0,0.0,2,1.0,0,8,0.8,True
3,7,3,6,0,0.0,970000,360000,1,2,1,1,4,9,1,0,0.0,0,0.0,1,7,1.0,True
147,37,0,2,0,0.0,430000,270000,1,15,1,1,5,11,0,0,0.0,0,0.0,1,37,1.0,False
34,9,0,5,2,0.222,640000,540000,1,7,1,1,4,7,2,0,0.0,0,0.0,1,7,0.778,False
9,24,1,7,6,0.25,590000,270000,1,24,1,1,3,10,2,0,0.0,1,0.143,1,18,0.75,False
432,30,0,1,1,0.033,380000,450000,0,2,1,1,2,6,0,0,0.0,0,0.0,0,29,0.967,False
50,1,0,1,0,0.0,1420000,430000,0,0,4,1,3,6,1,0,0.0,0,0.0,0,1,1.0,True
435,38,0,2,0,0.0,820000,490000,0,4,1,1,1,1,1,0,0.0,0,0.0,0,38,1.0,False
20,4,4,4,0,0.0,960000,440000,1,4,1,1,7,8,1,0,0.0,0,0.0,0,4,1.0,True
317,25,0,0,0,0.0,270000,400000,1,17,1,1,4,5,0,0,0.0,0,0.0,1,25,1.0,False
93,8,0,3,2,0.25,1770000,350000,0,1,1,1,5,16,1,0,0.0,1,0.333,0,6,0.75,True
16,18,0,7,2,0.111,340000,250000,1,12,1,1,2,4,0,0,0.0,1,0.143,1,16,0.889,False
92,15,0,0,1,0.067,380000,640000,0,2,1,1,1,2,1,0,0.0,0,0.0,1,14,0.933,False
24,17,0,5,1,0.059,580000,480000,1,7,1,1,7,8,6,0,0.0,0,0.0,0,16,0.941,True
45,13,0,3,6,0.462,620000,290000,1,1,1,1,2,3,2,0,0.0,1,0.333,0,7,0.538,True
49,13,1,3,1,0.077,1110000,390000,1,13,1,1,3,8,4,0,0.0,0,0.0,0,12,0.923,True
211,1,0,1,0,0.0,730000,450000,0,0,1,1,5,5,2,0,0.0,0,0.0,0,1,1.0,False
151,6,0,0,0,0.0,320000,310000,1,4,1,1,1,3,0,0,0.0,0,0.0,0,6,1.0,False
49,8,1,3,2,0.25,1420000,470000,1,6,1,5,4,6,0,0,0.0,1,0.333,0,6,0.75,True
20,12,1,3,2,0.167,1180000,280000,1,3,1,1,6,8,2,1,1.0,2,0.667,1,10,0.833,True
80,7,1,6,3,0.429,900000,470000,1,7,1,1,3,9,2,0,0.0,2,0.333,0,4,0.571,True
9,4,2,4,1,0.25,1650000,500000,1,1,1,1,3,8,1,0,0.0,1,0.25,1,3,0.75,True
328,17,0,5,0,0.0,520000,220000,1,5,1,1,3,3,0,0,0.0,0,0.0,1,17,1.0,False
115,7,1,5,1,0.143,2640000,500000,0,2,1,1,8,12,0,0,0.0,1,0.2,0,6,0.857,True
45,25,1,8,0,0.0,700000,490000,1,16,1,1,3,10,2,0,0.0,0,0.0,0,25,1.0,False
1,2,1,2,1,0.5,1800000,1630000,1,2,1,1,11,19,1,1,1.0,1,0.5,1,1,0.5,True
15,24,0,8,3,0.125,890000,350000,1,20,1,1,4,7,1,0,0.0,0,0.0,1,21,0.875,False
24,6,0,3,1,0.167,1200000,560000,1,5,1,1,2,5,5,0,0.0,1,0.333,1,5,0.833,True
8,3,1,2,0,0.0,1860000,460000,1,2,1,1,8,12,2,0,0.0,0,0.0,1,3,1.0,True
87,11,0,3,2,0.182,400000,480000,1,7,1,1,5,9,6,0,0.0,1,0.333,0,9,0.818,True
59,18,1,5,4,0.222,690000,560000,0,4,1,1,2,5,5,1,1.0,1,0.2,1,14,0.778,True
2,2,2,2,0,0.0,4720000,1210000,1,1,1,1,10,16,1,0,0.0,0,0.0,0,2,1.0,True
38,3,1,3,1,0.333,1200000,400000,1,0,1,1,5,7,1,1,1.0,1,0.333,0,2,0.667,True
19,21,0,9,0,0.0,1240000,300000,1,16,1,1,6,6,0,0,0.0,0,0.0,1,21,1.0,False
179,12,1,2,0,0.0,770000,430000,1,11,1,1,5,6,0,0,0.0,0,0.0,1,12,1.0,False
3,4,2,4,1,0.25,1790000,720000,1,0,1,1,11,27,0,1,0.5,1,0.25,1,3,0.75,True
103,9,0,8,5,0.556,880000,340000,1,0,1,1,7,14,5,0,0.0,5,0.625,1,4,0.444,True
15,24,0,8,5,0.208,250000,280000,1,14,1,1,6,8,1,0,0.0,0,0.0,1,19,0.792,False
41,8,0,4,0,0.0,1310000,280000,1,7,1,1,3,3,1,0,0.0,0,0.0,1,8,1.0,False
53,36,1,2,1,0.028,890000,160000,1,10,1,1,3,3,1,0,0.0,0,0.0,0,35,0.972,False
21,8,0,5,0,0.0,1140000,360000,1,5,1,1,3,5,0,0,0.0,0,0.0,1,8,1.0,False
8,7,0,1,0,0.0,1490000,270000,1,0,1,1,9,17,0,0,0.0,0,0.0,1,7,1.0,True
17,26,1,9,1,0.038,850000,430000,1,21,1,1,5,10,0,0,0.0,0,0.0,1,25,0.962,False
367,14,0,0,0,0.0,330000,340000,0,2,1,1,4,4,2,0,0.0,0,0.0,1,14,1.0,False
355,33,0,0,2,0.061,320000,340000,1,27,1,1,1,1,2,0,0.0,0,0.0,1,31,0.939,False
23,23,1,8,3,0.13,1230000,480000,1,13,1,1,2,2,2,0,0.0,0,0.0,1,20,0.87,False
7,3,1,1,1,0.333,720000,500000,1,0,1,1,3,5,1,1,1.0,1,1.0,1,2,0.667,True
9,7,1,4,2,0.286,350000,270000,1,7,1,5,6,9,2,0,0.0,1,0.25,0,5,0.714,True
485,14,0,0,0,0.0,160000,260000,0,1,1,1,5,5,2,0,0.0,0,0.0,0,14,1.0,False
174,6,1,2,0,0.0,360000,350000,0,0,1,1,2,3,1,0,0.0,0,0.0,1,6,1.0,False
29,12,1,4,1,0.083,330000,390000,1,9,1,1,5,7,0,0,0.0,0,0.0,1,11,0.917,False
21,3,1,1,0,0.0,1440000,500000,1,3,1,6,2,2,2,0,0.0,0,0.0,1,3,1.0,True
151,25,0,1,1,0.04,740000,230000,1,18,1,1,5,6,1,0,0.0,0,0.0,0,24,0.96,False
1,2,2,2,0,0.0,3510000,1600000,1,2,1,1,6,20,1,0,0.0,0,0.0,0,2,1.0,True
28,30,0,6,3,0.1,930000,480000,1,24,1,1,5,6,2,0,0.0,0,0.0,0,27,0.9,False
385,26,0,2,2,0.077,120000,530000,0,5,1,1,2,3,2,0,0.0,0,0.0,0,24,0.923,False
110,5,0,3,0,0.0,630000,440000,1,4,1,1,2,2,1,0,0.0,0,0.0,1,5,1.0,False
51,7,1,6,3,0.429,1090000,370000,1,5,1,1,3,10,3,0,0.0,2,0.333,0,4,0.571,True
48,14,1,7,6,0.429,940000,470000,0,4,1,1,3,8,3,0,0.0,2,0.286,0,8,0.571,True
104,21,1,1,0,0.0,530000,230000,1,20,1,1,3,9,0,0,0.0,0,0.0,1,21,1.0,False
85,7,0,5,1,0.143,440000,290000,1,0,2,1,2,7,2,0,0.0,1,0.2,0,6,0.857,True
30,25,0,10,4,0.16,1480000,460000,1,16,1,1,6,7,2,0,0.0,3,0.3,1,21,0.84,False
18,24,1,6,2,0.083,700000,390000,1,17,1,1,3,4,0,0,0.0,2,0.333,1,22,0.917,False
90,5,1,5,0,0.0,610000,380000,0,1,1,2,4,6,0,0,0.0,0,0.0,0,5,1.0,True
39,26,1,1,0,0.0,900000,570000,1,14,1,1,5,7,2,0,0.0,0,0.0,1,26,1.0,False
77,5,1,5,3,0.6,730000,470000,1,2,1,1,8,14,4,0,0.0,3,0.6,0,2,0.4,True
15,6,1,5,2,0.333,590000,570000,1,0,1,1,3,3,2,0,0.0,1,0.2,1,4,0.667,True
7,4,1,4,1,0.25,2890000,1320000,0,0,1,1,10,39,0,1,1.0,1,0.25,1,3,0.75,True
267,17,0,4,0,0.0,150000,490000,1,2,1,1,3,7,1,0,0.0,0,0.0,1,17,1.0,False
1,2,2,2,1,0.5,2920000,1260000,1,1,1,1,12,38,0,1,0.5,1,0.5,1,1,0.5,True
20,24,1,10,0,0.0,540000,440000,1,24,1,1,5,7,0,0,0.0,0,0.0,0,24,1.0,False
339,39,0,4,2,0.051,160000,490000,0,1,1,1,5,11,1,0,0.0,1,0.25,0,37,0.949,False
4,3,2,2,1,0.333,880000,400000,1,1,1,1,4,13,0,1,0.5,1,0.5,1,2,0.667,True
43,24,0,7,3,0.125,1110000,520000,1,17,1,1,6,8,1,0,0.0,1,0.143,0,21,0.875,False
25,20,1,3,0,0.0,710000,420000,1,10,1,1,2,4,4,0,0.0,0,0.0,0,20,1.0,True
26,29,0,12,5,0.172,460000,510000,1,18,1,1,5,7,0,0,0.0,0,0.0,1,24,0.828,False
15,8,1,5,0,0.0,810000,330000,1,2,1,2,4,9,0,0,0.0,0,0.0,0,8,1.0,True
7,1,1,1,0,0.0,2410000,1700000,1,0,1,1,19,38,2,0,0.0,0,0.0,1,1,1.0,True
306,20,0,1,0,0.0,290000,560000,1,12,1,1,2,3,2,0,0.0,0,0.0,0,20,1.0,False
44,25,1,10,6,0.24,980000,310000,1,21,1,1,3,4,2,0,0.0,2,0.2,0,19,0.76,False
27,16,0,12,2,0.125,630000,410000,1,10,1,1,4,4,0,0,0.0,1,0.083,0,14,0.875,False
9,21,0,8,4,0.19,790000,410000,1,18,1,1,6,6,1,0,0.0,1,0.125,1,17,0.81,False
34,5,1,5,0,0.0,1020000,360000,1,3,1,2,3,10,2,0,0.0,0,0.0,0,5,1.0,True
168,12,1,3,0,0.0,800000,380000,1,10,1,1,3,4,1,0,0.0,0,0.0,1,12,1.0,False
38,6,0,5,1,0.167,1000000,330000,1,5,1,2,6,6,2,0,0.0,1,0.2,0,5,0.833,True
3,1,1,1,1,1.0,1780000,600000,1,0,1,1,16,34,0,1,1.0,1,1.0,1,0,0.0,True
7,2,1,2,0,0.0,4420000,1250000,1,1,1,1,7,8,0,0,0.0,0,0.0,1,2,1.0,True
32,5,1,2,1,0.2,830000,440000,1,2,1,2,6,10,0,1,1.0,1,0.5,0,4,0.8,True
34,24,1,7,3,0.125,330000,340000,1,15,1,1,3,4,1,0,0.0,0,0.0,1,21,0.875,False
3,5,1,4,0,0.0,2000000,790000,1,2,1,1,9,11,2,0,0.0,0,0.0,1,5,1.0,True
292,30,0,1,1,0.033,600000,240000,1,18,1,1,1,1,2,0,0.0,0,0.0,0,29,0.967,False
14,8,0,5,1,0.125,1430000,520000,1,7,1,1,5,11,1,0,0.0,0,0.0,1,7,0.875,False
6,4,2,2,0,0.0,1150000,340000,1,0,1,1,3,14,0,0,0.0,0,0.0,0,4,1.0,True
414,8,0,0,0,0.0,250000,320000,1,5,1,1,1,6,1,0,0.0,0,0.0,1,8,1.0,False
429,5,1,2,0,0.0,310000,440000,0,1,1,1,4,4,2,0,0.0,0,0.0,0,5,1.0,False
6,3,2,3,0,0.0,4910000,1900000,0,0,1,1,7,17,1,0,0.0,0,0.0,1,3,1.0,True
458,36,1,2,0,0.0,280000,330000,0,0,1,1,1,1,2,0,0.0,0,0.0,0,36,1.0,False
420,27,0,4,2,0.074,880000,310000,1,20,1,1,2,2,2,0,0.0,0,0.0,1,25,0.926,False
6,5,3,4,0,0.0,950000,280000,1,4,1,1,3,3,3,0,0.0,0,0.0,1,5,1.0,True
129,5,0,4,0,0.0,860000,310000,0,0,1,1,2,4,6,0,0.0,0,0.0,0,5,1.0,True
25,11,0,8,3,0.273,1120000,260000,1,9,1,1,3,6,0,0,0.0,0,0.0,1,8,0.727,False
53,4,1,1,1,0.25,1250000,330000,1,2,1,4,2,6,1,0,0.0,1,1.0,0,3,0.75,True
20,24,0,7,3,0.125,910000,440000,1,20,1,1,3,3,1,0,0.0,0,0.0,1,21,0.875,False
14,28,0,9,3,0.107,570000,250000,1,23,1,1,4,4,2,0,0.0,2,0.222,1,25,0.893,False
44,10,0,4,2,0.2,1360000,510000,1,10,1,1,4,8,2,0,0.0,1,0.25,1,8,0.8,False
206,19,0,5,0,0.0,730000,600000,0,1,1,1,5,7,0,0,0.0,0,0.0,1,19,1.0,False
29,23,0,9,1,0.043,1420000,420000,1,19,1,1,6,7,0,0,0.0,0,0.0,1,22,0.957,False
14,29,1,4,4,0.138,570000,410000,1,29,1,1,2,3,0,0,0.0,0,0.0,1,25,0.862,False
211,17,1,1,0,0.0,430000,180000,1,9,1,1,5,5,2,0,0.0,0,0.0,0,17,1.0,False
166,13,0,8,10,0.769,1260000,370000,1,8,1,1,2,5,4,0,0.0,5,0.625,0,3,0.231,True
29,20,0,10,0,0.0,1280000,340000,1,18,1,1,4,6,2,0,0.0,0,0.0,1,20,1.0,False
248,18,0,3,0,0.0,310000,280000,1,9,1,1,1,2,1,0,0.0,0,0.0,1,18,1.0,False
175,39,1,4,4,0.103,880000,330000,0,10,1,1,2,2,2,0,0.0,1,0.25,1,35,0.897,False
304,10,0,3,0,0.0,870000,210000,1,7,1,1,4,6,2,0,0.0,0,0.0,1,10,1.0,False
34,12,1,6,1,0.083,890000,400000,1,11,1,1,3,11,0,0,0.0,0,0.0,1,11,0.917,False
45,3,0,2,1,0.333,800000,490000,0,1,1,2,6,8,1,0,0.0,1,0.5,1,2,0.667,True
7,6,3,5,2,0.333,680000,510000,1,2,1,1,4,9,0,1,0.333,1,0.2,1,4,0.667,True
81,15,0,9,11,0.733,1720000,290000,0,2,1,1,4,13,6,0,0.0,6,0.667,1,4,0.267,True
3,2,2,2,0,0.0,1520000,370000,1,1,1,1,4,14,2,0,0.0,0,0.0,1,2,1.0,True
66,6,0,5,1,0.167,460000,500000,1,2,1,2,2,3,2,0,0.0,0,0.0,1,5,0.833,True
43,9,0,8,0,0.0,450000,440000,1,6,1,1,5,6,2,0,0.0,0,0.0,1,9,1.0,False
324,13,0,1,1,0.077,780000,540000,1,13,1,1,4,4,0,0,0.0,0,0.0,0,12,0.923,False
100,9,0,5,5,0.556,480000,530000,1,9,1,1,8,8,2,0,0.0,3,0.6,0,4,0.444,True
7,21,0,7,3,0.143,570000,390000,1,17,1,1,2,3,1,0,0.0,2,0.286,1,18,0.857,False
29,19,0,8,3,0.158,600000,550000,1,11,1,1,3,4,1,0,0.0,1,0.125,1,16,0.842,False
92,19,0,3,0,0.0,290000,190000,0,5,1,1,1,3,2,0,0.0,0,0.0,1,19,1.0,False
96,11,0,2,0,0.0,610000,290000,1,4,1,1,4,4,2,0,0.0,0,0.0,1,11,1.0,False
72,7,1,3,0,0.0,1510000,260000,0,1,1,1,4,13,0,0,0.0,0,0.0,0,7,1.0,True
17,18,0,5,3,0.167,360000,310000,1,15,1,1,2,3,0,0,0.0,0,0.0,1,15,0.833,False
5,4,2,4,1,0.25,2660000,800000,1,1,1,1,20,20,0,1,0.5,1,0.25,1,3,0.75,True
11,14,0,3,5,0.357,1200000,530000,1,1,1,1,4,8,2,0,0.0,1,0.333,0,9,0.643,True
268,38,0,2,4,0.105,270000,550000,1,18,1,1,5,5,2,0,0.0,0,0.0,1,34,0.895,False
376,35,0,1,0,0.0,700000,570000,0,1,1,1,4,4,0,0,0.0,0,0.0,1,35,1.0,False
268,11,0,3,0,0.0,520000,450000,0,1,1,1,5,6,2,0,0.0,0,0.0,1,11,1.0,False
68,9,1,3,0,0.0,890000,170000,0,1,1,1,4,4,1,0,0.0,0,0.0,0,9,1.0,False
42,12,1,4,2,0.167,360000,250000,1,9,1,1,4,5,2,0,0.0,0,0.0,1,10,0.833,False
5,2,2,2,0,0.0,4860000,920000,0,0,1,1,4,6,1,0,0.0,0,0.0,1,2,1.0,True
31,7,0,7,3,0.429,810000,530000,1,7,1,1,3,10,1,0,0.0,3,0.429,0,4,0.571,True
56,11,1,3,2,0.182,2400000,410000,1,0,1,1,7,15,2,1,1.0,2,0.667,0,9,0.818,True
28,2,1,2,0,0.0,530000,270000,1,0,2,1,6,7,1,0,0.0,0,0.0,1,2,1.0,True
